frame_idx,level,count,gpu_mem_mb
26013,P5,25,351
26014,P3,2,11
26015,P4,6,156
26016,P5,29,380
26017,P3,0,11
26018,P4,12,168
26019,P5,27,407
26020,P3,4,15
26021,P4,13,181
26022,P5,24,431
26023,P3,0,15
26024,P4,11,192
26025,P5,22,453
26026,P3,0,15
26027,P4,8,200
26028,P5,31,484
26029,P3,0,15
26030,P4,13,213
26031,P5,26,510
26032,P3,0,15
26033,P4,10,223
26034,P5,24,534
26035,P3,0,15
26036,P4,15,238
26037,P5,29,563
26038,P3,0,15
26039,P4,8,246
26040,P5,22,585
26041,P3,2,17
26042,P4,19,265
26043,P5,25,610
26044,P3,0,17
26045,P4,10,275
26046,P5,20,630
26047,P3,0,17
26048,P4,13,288
26049,P5,24,654
26050,P3,3,20
26051,P4,15,303
26052,P5,29,683
26053,P3,0,20
26054,P4,8,311
26055,P5,27,710
26056,P3,0,20
26057,P4,16,327
26058,P5,29,739
26059,P3,3,23
26060,P4,10,337
26061,P5,26,765
26062,P3,1,24
26063,P4,10,347
26064,P5,20,785
26065,P3,0,24
26066,P4,8,355
26067,P5,28,813
26068,P3,0,24
26069,P4,17,372
26070,P5,16,829
26071,P3,1,25
26072,P4,14,386
26073,P5,26,855
26074,P3,0,25
26075,P4,12,398
26076,P5,27,882
26077,P3,4,29
26078,P4,19,417
26079,P5,22,904
26080,P3,0,29
26081,P4,6,423
26082,P5,25,929
26083,P3,0,29
26084,P4,14,437
26085,P5,26,955
26086,P3,0,29
26087,P4,7,444
26088,P5,24,979
26089,P3,0,29
26090,P4,9,453
26091,P5,40,1019
26092,P3,2,31
26093,P4,19,472
26094,P5,13,1032
26095,P3,0,31
26096,P4,10,482
26097,P5,24,1056
26098,P3,0,31
26099,P4,8,490
26100,P5,29,1085
26101,P3,0,31
26102,P4,11,501
26103,P5,25,1110
26104,P3,1,32
26105,P4,16,517
26106,P5,17,1127
26107,P3,0,32
26108,P4,12,529
26109,P5,16,1143
26110,P3,0,32
26111,P4,8,537
26112,P5,24,1167
26113,P3,4,36
26114,P4,15,552
26115,P5,22,1189
26116,P3,1,37
26117,P4,7,559
26118,P5,25,1214
26119,P3,2,39
26120,P4,18,577
26121,P5,17,1231
26122,P3,0,39
26123,P4,20,597
26124,P5,26,1257
26125,P3,0,39
26126,P4,13,610
26127,P5,18,1275
26128,P3,1,40
26129,P4,5,615
26130,P5,29,1304
26131,P3,1,41
26132,P4,10,625
26133,P5,24,1328
26134,P3,0,0
26135,P4,0,0
26136,P5,0,0
26137,P3,0,0
26138,P4,24,24
26139,P5,8,8
26140,P3,0,0
26141,P4,18,42
26142,P5,7,15
26143,P3,0,0
26144,P4,19,61
26145,P5,14,29
26146,P3,0,0
26147,P4,20,81
26148,P5,8,37
26149,P3,1,1
26150,P4,21,102
26151,P5,4,41
26152,P3,0,1
26153,P4,22,124
26154,P5,9,50
26155,P3,0,1
26156,P4,22,146
26157,P5,12,62
26158,P3,0,1
26159,P4,24,170
26160,P5,10,72
26161,P3,0,1
26162,P4,18,188
26163,P5,12,84
26164,P3,0,1
26165,P4,21,209
26166,P5,9,93
26167,P3,0,1
26168,P4,19,228
26169,P5,10,103
26170,P3,0,1
26171,P4,18,246
26172,P5,8,111
26173,P3,0,1
26174,P4,21,267
26175,P5,10,121
26176,P3,0,1
26177,P4,17,284
26178,P5,9,130
26179,P3,0,1
26180,P4,23,307
26181,P5,9,139
26182,P3,0,1
26183,P4,25,332
26184,P5,8,147
26185,P3,0,1
26186,P4,23,355
26187,P5,8,155
26188,P3,0,1
26189,P4,21,376
26190,P5,9,164
26191,P3,0,1
26192,P4,20,396
26193,P5,7,171
26194,P3,0,1
26195,P4,22,418
26196,P5,6,177
26197,P3,0,1
26198,P4,22,440
26199,P5,7,184
26200,P3,0,1
26201,P4,23,463
26202,P5,10,194
26203,P3,0,1
26204,P4,24,487
26205,P5,8,202
26206,P3,0,1
26207,P4,22,509
26208,P5,2,204
26209,P3,0,1
26210,P4,17,526
26211,P5,7,211
26212,P3,0,1
26213,P4,19,545
26214,P5,9,220
26215,P3,0,1
26216,P4,21,566
26217,P5,7,227
26218,P3,0,1
26219,P4,22,588
26220,P5,5,232
26221,P3,0,1
26222,P4,21,609
26223,P5,9,241
26224,P3,0,1
26225,P4,23,632
26226,P5,5,246
26227,P3,0,1
26228,P4,19,651
26229,P5,6,252
26230,P3,0,1
26231,P4,21,672
26232,P5,8,260
26233,P3,0,1
26234,P4,22,694
26235,P5,8,268
26236,P3,0,1
26237,P4,23,717
26238,P5,11,279
26239,P3,0,1
26240,P4,17,734
26241,P5,13,292
26242,P3,0,1
26243,P4,22,756
26244,P5,8,300
26245,P3,0,1
26246,P4,21,777
26247,P5,8,308
26248,P3,0,1
26249,P4,20,797
26250,P5,10,318
26251,P3,0,0
26252,P4,0,0
26253,P5,0,0
26254,P3,0,0
26255,P4,0,0
26256,P5,16,16
26257,P3,0,0
26258,P4,0,0
26259,P5,16,32
26260,P3,1,1
26261,P4,0,0
26262,P5,16,48
26263,P3,1,2
26264,P4,0,0
26265,P5,16,64
26266,P3,0,2
26267,P4,0,0
26268,P5,16,80
26269,P3,0,2
26270,P4,0,0
26271,P5,16,96
26272,P3,0,2
26273,P4,0,0
26274,P5,16,112
26275,P3,0,2
26276,P4,0,0
26277,P5,16,128
26278,P3,1,3
26279,P4,0,0
26280,P5,16,144
26281,P3,0,3
26282,P4,0,0
26283,P5,16,160
26284,P3,0,0
26285,P4,0,0
26286,P5,0,0
26287,P3,0,0
26288,P4,16,16
26289,P5,0,0
26290,P3,0,0
26291,P4,16,32
26292,P5,0,0
26293,P3,0,0
26294,P4,16,48
26295,P5,0,0
26296,P3,0,0
26297,P4,16,64
26298,P5,0,0
26299,P3,1,1
26300,P4,17,81
26301,P5,0,0
26302,P3,0,1
26303,P4,16,97
26304,P5,0,0
26305,P3,0,1
26306,P4,16,113
26307,P5,0,0
26308,P3,0,1
26309,P4,16,129
26310,P5,0,0
26311,P3,0,1
26312,P4,16,145
26313,P5,0,0
26314,P3,0,1
26315,P4,16,161
26316,P5,0,0
26317,P3,0,1
26318,P4,16,177
26319,P5,0,0
26320,P3,0,0
26321,P4,0,0
26322,P5,0,0
26323,P3,0,0
26324,P4,1,1
26325,P5,22,22
26326,P3,0,0
26327,P4,0,1
26328,P5,17,39
26329,P3,0,0
26330,P4,0,1
26331,P5,24,63
26332,P3,0,0
26333,P4,3,4
26334,P5,20,83
26335,P3,0,0
26336,P4,0,4
26337,P5,22,105
26338,P3,0,0
26339,P4,1,5
26340,P5,22,127
26341,P3,0,0
26342,P4,2,7
26343,P5,24,151
26344,P3,0,0
26345,P4,3,10
26346,P5,17,168
26347,P3,0,0
26348,P4,1,11
26349,P5,17,185
26350,P3,0,0
26351,P4,3,14
26352,P5,16,201
26353,P3,0,0
26354,P4,3,17
26355,P5,17,218
26356,P3,0,0
26357,P4,0,0
26358,P5,0,0
26359,P3,0,0
26360,P4,11,11
26361,P5,5,5
26362,P3,1,1
26363,P4,17,28
26364,P5,3,8
26365,P3,0,1
26366,P4,13,41
26367,P5,8,16
26368,P3,0,1
26369,P4,15,56
26370,P5,6,22
26371,P3,0,1
26372,P4,15,71
26373,P5,3,25
26374,P3,0,1
26375,P4,14,85
26376,P5,5,30
26377,P3,0,1
26378,P4,13,98
26379,P5,4,34
26380,P3,0,1
26381,P4,16,114
26382,P5,4,38
26383,P3,0,1
26384,P4,17,131
26385,P5,4,42
26386,P3,0,1
26387,P4,12,143
26388,P5,5,47
26389,P3,0,1
26390,P4,13,156
26391,P5,5,52
26392,P3,0,1
26393,P4,14,170
26394,P5,5,57
26395,P3,0,1
26396,P4,16,186
26397,P5,1,58
26398,P3,2,3
26399,P4,19,205
26400,P5,3,61
26401,P3,0,3
26402,P4,16,221
26403,P5,3,64
26404,P3,0,0
26405,P4,0,0
26406,P5,0,0
26407,P3,0,0
26408,P4,12,12
26409,P5,15,15
26410,P3,0,0
26411,P4,13,25
26412,P5,12,27
26413,P3,0,0
26414,P4,10,35
26415,P5,13,40
26416,P3,1,1
26417,P4,13,48
26418,P5,14,54
26419,P3,3,4
26420,P4,8,56
26421,P5,16,70
26422,P3,1,5
26423,P4,13,69
26424,P5,14,84
26425,P3,1,6
26426,P4,14,83
26427,P5,15,99
26428,P3,0,6
26429,P4,17,100
26430,P5,10,109
26431,P3,0,6
26432,P4,13,113
26433,P5,19,128
26434,P3,3,9
26435,P4,17,130
26436,P5,9,137
26437,P3,2,11
26438,P4,13,143
26439,P5,16,153
26440,P3,1,12
26441,P4,9,152
26442,P5,17,170
26443,P3,2,14
26444,P4,15,167
26445,P5,11,181
26446,P3,0,14
26447,P4,20,187
26448,P5,12,193
26449,P3,1,15
26450,P4,9,196
26451,P5,15,208
26452,P3,2,17
26453,P4,20,216
26454,P5,11,219
26455,P3,2,19
26456,P4,13,229
26457,P5,11,230
26458,P3,2,21
26459,P4,13,242
26460,P5,13,243
26461,P3,2,23
26462,P4,12,254
26463,P5,14,257
26464,P3,1,24
26465,P4,8,262
26466,P5,14,271
26467,P3,0,24
26468,P4,10,272
26469,P5,16,287
26470,P3,0,0
26471,P4,0,0
26472,P5,0,0
26473,P3,59,59
26474,P4,16,16
26475,P5,21,21
26476,P3,64,123
26477,P4,9,25
26478,P5,31,52
26479,P3,73,196
26480,P4,7,32
26481,P5,25,77
26482,P3,58,254
26483,P4,15,47
26484,P5,25,102
26485,P3,84,338
26486,P4,8,55
26487,P5,26,128
26488,P3,76,414
26489,P4,6,61
26490,P5,27,155
26491,P3,75,489
26492,P4,0,61
26493,P5,26,181
26494,P3,69,558
26495,P4,18,79
26496,P5,22,203
26497,P3,65,623
26498,P4,2,81
26499,P5,30,233
26500,P3,76,699
26501,P4,5,86
26502,P5,34,267
26503,P3,61,760
26504,P4,16,102
26505,P5,27,294
26506,P3,72,832
26507,P4,3,105
26508,P5,30,324
26509,P3,62,894
26510,P4,10,115
26511,P5,32,356
26512,P3,68,962
26513,P4,6,121
26514,P5,25,381
26515,P3,82,1044
26516,P4,16,137
26517,P5,17,398
26518,P3,63,1107
26519,P4,16,153
26520,P5,24,422
26521,P3,70,1177
26522,P4,24,177
26523,P5,24,446
26524,P3,66,1243
26525,P4,11,188
26526,P5,26,472
26527,P3,0,0
26528,P4,0,0
26529,P5,0,0
26530,P3,0,0
26531,P4,15,15
26532,P5,19,19
26533,P3,0,0
26534,P4,15,30
26535,P5,21,40
26536,P3,0,0
26537,P4,22,52
26538,P5,19,59
26539,P3,0,0
26540,P4,17,69
26541,P5,24,83
26542,P3,0,0
26543,P4,23,92
26544,P5,28,111
26545,P3,0,0
26546,P4,17,109
26547,P5,20,131
26548,P3,0,0
26549,P4,19,128
26550,P5,24,155
26551,P3,0,0
26552,P4,0,0
26553,P5,0,0
26554,P3,11,11
26555,P4,61,61
26556,P5,2,2
26557,P3,9,20
26558,P4,60,121
26559,P5,2,4
26560,P3,19,39
26561,P4,58,179
26562,P5,0,4
26563,P3,17,56
26564,P4,51,230
26565,P5,0,4
26566,P3,10,66
26567,P4,70,300
26568,P5,0,4
26569,P3,11,77
26570,P4,57,357
26571,P5,0,4
26572,P3,18,95
26573,P4,56,413
26574,P5,3,7
26575,P3,11,106
26576,P4,63,476
26577,P5,1,8
26578,P3,21,127
26579,P4,59,535
26580,P5,3,11
26581,P3,11,138
26582,P4,53,588
26583,P5,3,14
26584,P3,5,143
26585,P4,54,642
26586,P5,0,14
26587,P3,15,158
26588,P4,63,705
26589,P5,0,14
26590,P3,13,171
26591,P4,60,765
26592,P5,1,15
26593,P3,10,181
26594,P4,53,818
26595,P5,2,17
26596,P3,9,190
26597,P4,52,870
26598,P5,0,17
26599,P3,16,206
26600,P4,60,930
26601,P5,1,18
26602,P3,12,218
26603,P4,55,985
26604,P5,1,19
26605,P3,16,234
26606,P4,56,1041
26607,P5,0,19
26608,P3,17,251
26609,P4,62,1103
26610,P5,1,20
26611,P3,11,262
26612,P4,56,1159
26613,P5,1,21
26614,P3,18,280
26615,P4,49,1208
26616,P5,1,22
26617,P3,15,295
26618,P4,51,1259
26619,P5,1,23
26620,P3,0,0
26621,P4,0,0
26622,P5,0,0
26623,P3,5,5
26624,P4,25,25
26625,P5,16,16
26626,P3,7,12
26627,P4,20,45
26628,P5,16,32
26629,P3,8,20
26630,P4,23,68
26631,P5,16,48
26632,P3,11,31
26633,P4,27,95
26634,P5,16,64
26635,P3,7,38
26636,P4,28,123
26637,P5,14,78
26638,P3,6,44
26639,P4,23,146
26640,P5,16,94
26641,P3,5,49
26642,P4,19,165
26643,P5,19,113
26644,P3,8,57
26645,P4,26,191
26646,P5,14,127
26647,P3,8,65
26648,P4,38,229
26649,P5,13,140
26650,P3,9,74
26651,P4,30,259
26652,P5,17,157
26653,P3,7,81
26654,P4,34,293
26655,P5,14,171
26656,P3,5,86
26657,P4,30,323
26658,P5,16,187
26659,P3,5,91
26660,P4,33,356
26661,P5,16,203
26662,P3,6,97
26663,P4,28,384
26664,P5,16,219
26665,P3,15,112
26666,P4,32,416
26667,P5,15,234
26668,P3,6,118
26669,P4,20,436
26670,P5,15,249
26671,P3,10,128
26672,P4,36,472
26673,P5,17,266
26674,P3,8,136
26675,P4,23,495
26676,P5,15,281
26677,P3,7,143
26678,P4,29,524
26679,P5,15,296
26680,P3,5,148
26681,P4,20,544
26682,P5,15,311
26683,P3,6,154
26684,P4,20,564
26685,P5,15,326
26686,P3,6,160
26687,P4,29,593
26688,P5,15,341
26689,P3,9,169
26690,P4,32,625
26691,P5,14,355
26692,P3,5,174
26693,P4,22,647
26694,P5,15,370
26695,P3,7,181
26696,P4,33,680
26697,P5,15,385
26698,P3,12,193
26699,P4,24,704
26700,P5,16,401
26701,P3,11,204
26702,P4,33,737
26703,P5,14,415
26704,P3,8,212
26705,P4,22,759
26706,P5,15,430
26707,P3,9,221
26708,P4,32,791
26709,P5,14,444
26710,P3,0,0
26711,P4,0,0
26712,P5,0,0
26713,P3,47,47
26714,P4,25,25
26715,P5,2,2
26716,P3,47,94
26717,P4,35,60
26718,P5,6,8
26719,P3,43,137
26720,P4,35,95
26721,P5,5,13
26722,P3,66,203
26723,P4,34,129
26724,P5,5,18
26725,P3,66,269
26726,P4,43,172
26727,P5,4,22
26728,P3,72,341
26729,P4,46,218
26730,P5,6,28
26731,P3,58,399
26732,P4,48,266
26733,P5,7,35
26734,P3,49,448
26735,P4,45,311
26736,P5,4,39
26737,P3,41,489
26738,P4,38,349
26739,P5,2,41
26740,P3,54,543
26741,P4,43,392
26742,P5,4,45
26743,P3,52,595
26744,P4,40,432
26745,P5,5,50
26746,P3,72,667
26747,P4,43,475
26748,P5,3,53
26749,P3,69,736
26750,P4,46,521
26751,P5,3,56
26752,P3,66,802
26753,P4,36,557
26754,P5,5,61
26755,P3,49,851
26756,P4,43,600
26757,P5,4,65
26758,P3,58,909
26759,P4,55,655
26760,P5,3,68
26761,P3,57,966
26762,P4,36,691
26763,P5,3,71
26764,P3,77,1043
26765,P4,49,740
26766,P5,4,75
26767,P3,57,1100
26768,P4,37,777
26769,P5,3,78
26770,P3,66,1166
26771,P4,45,822
26772,P5,9,87
26773,P3,69,1235
26774,P4,37,859
26775,P5,7,94
26776,P3,58,1293
26777,P4,46,905
26778,P5,3,97
26779,P3,69,1362
26780,P4,45,950
26781,P5,6,103
26782,P3,0,0
26783,P4,0,0
26784,P5,0,0
26785,P3,0,0
26786,P4,19,19
26787,P5,3,3
26788,P3,0,0
26789,P4,18,37
26790,P5,0,3
26791,P3,0,0
26792,P4,21,58
26793,P5,0,3
26794,P3,0,0
26795,P4,19,77
26796,P5,2,5
26797,P3,0,0
26798,P4,23,100
26799,P5,3,8
26800,P3,0,0
26801,P4,21,121
26802,P5,1,9
26803,P3,0,0
26804,P4,22,143
26805,P5,2,11
26806,P3,0,0
26807,P4,22,165
26808,P5,1,12
26809,P3,0,0
26810,P4,21,186
26811,P5,0,12
26812,P3,2,2
26813,P4,17,203
26814,P5,2,14
26815,P3,0,0
26816,P4,0,0
26817,P5,0,0
26818,P3,0,0
26819,P4,25,25
26820,P5,26,26
26821,P3,0,0
26822,P4,29,54
26823,P5,24,50
26824,P3,0,0
26825,P4,23,77
26826,P5,24,74
26827,P3,0,0
26828,P4,28,105
26829,P5,29,103
26830,P3,0,0
26831,P4,25,130
26832,P5,28,131
26833,P3,0,0
26834,P4,22,152
26835,P5,29,160
26836,P3,0,0
26837,P4,22,174
26838,P5,29,189
26839,P3,0,0
26840,P4,19,193
26841,P5,29,218
26842,P3,0,0
26843,P4,26,219
26844,P5,25,243
26845,P3,0,0
26846,P4,35,254
26847,P5,25,268
26848,P3,0,0
26849,P4,23,277
26850,P5,28,296
26851,P3,0,0
26852,P4,17,294
26853,P5,31,327
26854,P3,0,0
26855,P4,16,310
26856,P5,29,356
26857,P3,0,0
26858,P4,20,330
26859,P5,29,385
26860,P3,0,0
26861,P4,26,356
26862,P5,28,413
26863,P3,0,0
26864,P4,23,379
26865,P5,30,443
26866,P3,0,0
26867,P4,0,0
26868,P5,0,0
26869,P3,5,5
26870,P4,63,63
26871,P5,0,0
26872,P3,23,28
26873,P4,64,127
26874,P5,0,0
26875,P3,10,38
26876,P4,65,192
26877,P5,0,0
26878,P3,7,45
26879,P4,62,254
26880,P5,0,0
26881,P3,17,62
26882,P4,68,322
26883,P5,0,0
26884,P3,10,72
26885,P4,68,390
26886,P5,0,0
26887,P3,12,84
26888,P4,70,460
26889,P5,0,0
26890,P3,5,89
26891,P4,68,528
26892,P5,0,0
26893,P3,15,104
26894,P4,72,600
26895,P5,0,0
26896,P3,7,111
26897,P4,65,665
26898,P5,0,0
26899,P3,20,131
26900,P4,70,735
26901,P5,0,0
26902,P3,11,142
26903,P4,66,801
26904,P5,0,0
26905,P3,10,152
26906,P4,66,867
26907,P5,0,0
26908,P3,0,0
26909,P4,0,0
26910,P5,0,0
26911,P3,12,12
26912,P4,14,14
26913,P5,0,0
26914,P3,10,22
26915,P4,14,28
26916,P5,0,0
26917,P3,12,34
26918,P4,27,55
26919,P5,0,0
26920,P3,14,48
26921,P4,22,77
26922,P5,0,0
26923,P3,12,60
26924,P4,21,98
26925,P5,1,1
26926,P3,16,76
26927,P4,15,113
26928,P5,0,1
26929,P3,14,90
26930,P4,19,132
26931,P5,0,1
26932,P3,9,99
26933,P4,19,151
26934,P5,0,1
26935,P3,14,113
26936,P4,16,167
26937,P5,1,2
26938,P3,16,129
26939,P4,15,182
26940,P5,1,3
26941,P3,15,144
26942,P4,14,196
26943,P5,0,3
26944,P3,19,163
26945,P4,24,220
26946,P5,0,3
26947,P3,21,184
26948,P4,21,241
26949,P5,1,4
26950,P3,12,196
26951,P4,15,256
26952,P5,0,4
26953,P3,17,213
26954,P4,19,275
26955,P5,1,5
26956,P3,0,0
26957,P4,0,0
26958,P5,0,0
26959,P3,0,0
26960,P4,0,0
26961,P5,20,20
26962,P3,0,0
26963,P4,1,1
26964,P5,16,36
26965,P3,0,0
26966,P4,0,1
26967,P5,19,55
26968,P3,0,0
26969,P4,1,2
26970,P5,21,76
26971,P3,0,0
26972,P4,4,6
26973,P5,21,97
26974,P3,0,0
26975,P4,0,6
26976,P5,16,113
26977,P3,0,0
26978,P4,2,8
26979,P5,19,132
26980,P3,0,0
26981,P4,2,10
26982,P5,20,152
26983,P3,0,0
26984,P4,4,14
26985,P5,21,173
26986,P3,0,0
26987,P4,0,0
26988,P5,0,0
26989,P3,41,41
26990,P4,87,87
26991,P5,0,0
26992,P3,44,85
26993,P4,75,162
26994,P5,1,1
26995,P3,31,116
26996,P4,84,246
26997,P5,1,2
26998,P3,54,170
26999,P4,85,331
27000,P5,4,6
27001,P3,46,216
27002,P4,80,411
27003,P5,2,8
27004,P3,51,267
27005,P4,91,502
27006,P5,1,9
27007,P3,42,309
27008,P4,67,569
27009,P5,1,10
27010,P3,46,355
27011,P4,104,673
27012,P5,0,10
27013,P3,70,425
27014,P4,75,748
27015,P5,3,13
27016,P3,63,488
27017,P4,62,810
27018,P5,4,17
27019,P3,52,540
27020,P4,77,887
27021,P5,0,17
27022,P3,61,601
27023,P4,102,989
27024,P5,0,17
27025,P3,58,659
27026,P4,82,1071
27027,P5,1,18
27028,P3,62,721
27029,P4,64,1135
27030,P5,5,23
27031,P3,68,789
27032,P4,68,1203
27033,P5,5,28
27034,P3,47,836
27035,P4,113,1316
27036,P5,0,28
27037,P3,42,878
27038,P4,99,1415
27039,P5,0,28
27040,P3,46,924
27041,P4,75,1490
27042,P5,3,31
27043,P3,0,0
27044,P4,0,0
27045,P5,0,0
27046,P3,0,0
27047,P4,1,1
27048,P5,16,16
27049,P3,0,0
27050,P4,1,2
27051,P5,16,32
27052,P3,0,0
27053,P4,0,2
27054,P5,16,48
27055,P3,0,0
27056,P4,0,2
27057,P5,16,64
27058,P3,0,0
27059,P4,0,0
27060,P5,0,0
27061,P3,3,3
27062,P4,1,1
27063,P5,12,12
27064,P3,8,11
27065,P4,3,4
27066,P5,13,25
27067,P3,3,14
27068,P4,5,9
27069,P5,11,36
27070,P3,3,17
27071,P4,4,13
27072,P5,13,49
27073,P3,3,20
27074,P4,2,15
27075,P5,12,61
27076,P3,2,22
27077,P4,3,18
27078,P5,12,73
27079,P3,3,25
27080,P4,4,22
27081,P5,10,83
27082,P3,1,26
27083,P4,1,23
27084,P5,14,97
27085,P3,3,29
27086,P4,1,24
27087,P5,12,109
27088,P3,3,32
27089,P4,1,25
27090,P5,14,123
27091,P3,3,35
27092,P4,1,26
27093,P5,12,135
27094,P3,1,36
27095,P4,3,29
27096,P5,14,149
27097,P3,0,36
27098,P4,4,33
27099,P5,13,162
27100,P3,1,37
27101,P4,3,36
27102,P5,13,175
27103,P3,3,40
27104,P4,2,38
27105,P5,11,186
27106,P3,1,41
27107,P4,2,40
27108,P5,14,200
27109,P3,1,42
27110,P4,2,42
27111,P5,14,214
27112,P3,5,47
27113,P4,3,45
27114,P5,9,223
27115,P3,5,52
27116,P4,4,49
27117,P5,12,235
27118,P3,4,56
27119,P4,2,51
27120,P5,12,247
27121,P3,3,59
27122,P4,5,56
27123,P5,10,257
27124,P3,3,62
27125,P4,1,57
27126,P5,12,269
27127,P3,0,62
27128,P4,0,57
27129,P5,16,285
27130,P3,0,62
27131,P4,3,60
27132,P5,13,298
27133,P3,0,62
27134,P4,3,63
27135,P5,13,311
27136,P3,3,65
27137,P4,1,64
27138,P5,13,324
27139,P3,4,69
27140,P4,2,66
27141,P5,12,336
27142,P3,4,73
27143,P4,5,71
27144,P5,10,346
27145,P3,2,75
27146,P4,3,74
27147,P5,12,358
27148,P3,2,77
27149,P4,4,78
27150,P5,12,370
27151,P3,2,79
27152,P4,1,79
27153,P5,13,383
27154,P3,1,80
27155,P4,1,80
27156,P5,14,397
27157,P3,4,84
27158,P4,2,82
27159,P5,12,409
27160,P3,2,86
27161,P4,3,85
27162,P5,12,421
27163,P3,5,91
27164,P4,5,90
27165,P5,8,429
27166,P3,2,93
27167,P4,4,94
27168,P5,11,440
27169,P3,1,94
27170,P4,1,95
27171,P5,14,454
27172,P3,2,96
27173,P4,4,99
27174,P5,11,465
27175,P3,5,101
27176,P4,4,103
27177,P5,10,475
27178,P3,1,102
27179,P4,2,105
27180,P5,14,489
27181,P3,3,105
27182,P4,3,108
27183,P5,13,502
27184,P3,1,106
27185,P4,2,110
27186,P5,13,515
27187,P3,3,109
27188,P4,3,113
27189,P5,12,527
27190,P3,3,112
27191,P4,1,114
27192,P5,13,540
27193,P3,2,114
27194,P4,2,116
27195,P5,13,553
27196,P3,1,115
27197,P4,6,122
27198,P5,10,563
27199,P3,2,117
27200,P4,2,124
27201,P5,14,577
27202,P3,3,120
27203,P4,3,127
27204,P5,11,588
27205,P3,7,127
27206,P4,0,127
27207,P5,13,601
27208,P3,2,129
27209,P4,5,132
27210,P5,11,612
27211,P3,6,135
27212,P4,0,132
27213,P5,14,626
27214,P3,0,0
27215,P4,0,0
27216,P5,0,0
27217,P3,3,3
27218,P4,0,0
27219,P5,16,16
27220,P3,0,0
27221,P4,0,0
27222,P5,0,0
27223,P3,1,1
27224,P4,10,10
27225,P5,12,12
27226,P3,0,0
27227,P4,0,0
27228,P5,0,0
27229,P3,0,0
27230,P4,7,7
27231,P5,15,15
27232,P3,0,0
27233,P4,9,16
27234,P5,12,27
27235,P3,0,0
27236,P4,8,24
27237,P5,13,40
27238,P3,0,0
27239,P4,13,37
27240,P5,12,52
27241,P3,0,0
27242,P4,6,43
27243,P5,14,66
27244,P3,0,0
27245,P4,10,53
27246,P5,14,80
27247,P3,0,0
27248,P4,7,60
27249,P5,15,95
27250,P3,0,0
27251,P4,0,0
27252,P5,0,0
27253,P3,0,0
27254,P4,6,6
27255,P5,24,24
27256,P3,0,0
27257,P4,7,13
27258,P5,35,59
27259,P3,0,0
27260,P4,2,15
27261,P5,36,95
27262,P3,0,0
27263,P4,2,17
27264,P5,31,126
27265,P3,0,0
27266,P4,3,20
27267,P5,27,153
27268,P3,0,0
27269,P4,1,21
27270,P5,32,185
27271,P3,0,0
27272,P4,3,24
27273,P5,38,223
27274,P3,1,1
27275,P4,7,31
27276,P5,28,251
27277,P3,0,1
27278,P4,2,33
27279,P5,32,283
27280,P3,0,1
27281,P4,4,37
27282,P5,29,312
27283,P3,0,1
27284,P4,4,41
27285,P5,29,341
27286,P3,0,1
27287,P4,3,44
27288,P5,32,373
27289,P3,0,1
27290,P4,3,47
27291,P5,37,410
27292,P3,0,1
27293,P4,6,53
27294,P5,28,438
27295,P3,0,0
27296,P4,0,0
27297,P5,0,0
27298,P3,0,0
27299,P4,0,0
27300,P5,16,16
27301,P3,0,0
27302,P4,0,0
27303,P5,16,32
27304,P3,0,0
27305,P4,0,0
27306,P5,16,48
27307,P3,0,0
27308,P4,0,0
27309,P5,16,64
27310,P3,0,0
27311,P4,0,0
27312,P5,16,80
27313,P3,0,0
27314,P4,0,0
27315,P5,16,96
27316,P3,0,0
27317,P4,0,0
27318,P5,16,112
27319,P3,0,0
27320,P4,0,0
27321,P5,16,128
27322,P3,0,0
27323,P4,0,0
27324,P5,16,144
27325,P3,0,0
27326,P4,0,0
27327,P5,16,160
27328,P3,0,0
27329,P4,0,0
27330,P5,16,176
27331,P3,0,0
27332,P4,0,0
27333,P5,16,192
27334,P3,0,0
27335,P4,0,0
27336,P5,16,208
27337,P3,0,0
27338,P4,0,0
27339,P5,16,224
27340,P3,0,0
27341,P4,0,0
27342,P5,16,240
27343,P3,0,0
27344,P4,0,0
27345,P5,16,256
27346,P3,0,0
27347,P4,0,0
27348,P5,0,0
27349,P3,0,0
27350,P4,14,14
27351,P5,7,7
27352,P3,1,1
27353,P4,13,27
27354,P5,11,18
27355,P3,0,1
27356,P4,23,50
27357,P5,4,22
27358,P3,1,2
27359,P4,13,63
27360,P5,5,27
27361,P3,1,3
27362,P4,6,69
27363,P5,4,31
27364,P3,1,4
27365,P4,13,82
27366,P5,5,36
27367,P3,1,5
27368,P4,16,98
27369,P5,7,43
27370,P3,1,6
27371,P4,18,116
27372,P5,3,46
27373,P3,0,6
27374,P4,19,135
27375,P5,5,51
27376,P3,3,9
27377,P4,15,150
27378,P5,6,57
27379,P3,1,10
27380,P4,24,174
27381,P5,0,57
27382,P3,0,10
27383,P4,15,189
27384,P5,10,67
27385,P3,1,11
27386,P4,20,209
27387,P5,2,69
27388,P3,0,11
27389,P4,15,224
27390,P5,6,75
27391,P3,0,11
27392,P4,18,242
27393,P5,7,82
27394,P3,2,13
27395,P4,20,262
27396,P5,7,89
27397,P3,0,13
27398,P4,11,273
27399,P5,1,90
27400,P3,0,13
27401,P4,23,296
27402,P5,0,90
27403,P3,0,0
27404,P4,0,0
27405,P5,0,0
27406,P3,3,3
